Id,ActivityDate,Day_of_week,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,SedentaryHours,Calories,BMI,,,,,,,
8053475328,04/05/2016,miércoles,12375,9.520000458,9.520000458,0,2.789999962,0.930000007,5.800000191,0,35,21,251,632,10.53333333,3162,#N/A,,,,,,,
8053475328,30/04/2016,sábado,12363,9.239999771,9.239999771,0,5.829999924,0.790000021,2.609999895,0,207,45,163,621,10.35,4501,#N/A,,,,,,,
8053475328,23/04/2016,sábado,12357,7.710000038,7.710000038,0,0,0,7.710000038,0,0,0,432,458,7.633333333,1916,#N/A,,,,,,,
8053475328,21/04/2016,jueves,12346,8.06000042,8.06000042,0,2.950000048,2.160000086,2.960000038,0,47,42,177,801,13.35,2066,#N/A,,,,,,,
8053475328,09/05/2016,lunes,12342,8.720000267,8.680000305,3.167821884,3.900000095,1.179999948,3.650000095,0,43,21,231,607,10.11666667,2105,#N/A,,,,,,,
7086361926,07/05/2016,sábado,12332,8.130000114,8.130000114,0,0.079999998,0.959999979,6.989999771,0,105,28,271,1036,17.26666667,4142,#N/A,,,,,,,
7086361926,29/04/2016,viernes,12315,9.649999619,9.649999619,0,6.170000076,0.310000002,3.170000076,0,58,8,159,1215,20.25,2794,#N/A,,,,,,,
7086361926,05/05/2016,jueves,12312,8.579999924,8.579999924,0,1.75999999,4.110000134,2.710000038,0,14,88,178,680,11.33333333,1618,#N/A,,,,,,,
7086361926,17/04/2016,domingo,12231,9.140000343,9.140000343,0,5.980000019,0.829999983,2.319999933,0,200,37,159,525,8.75,4552,#N/A,,,,,,,
7086361926,11/05/2016,miércoles,12209,9.399999619,9.399999619,0,6.079999924,0.280000001,3.039999962,0,60,7,184,1189,19.81666667,2809,#N/A,,,,,,,
7086361926,10/05/2016,martes,12207,7.769999981,7.769999981,0,3.349999905,1.159999967,3.25999999,0,46,31,214,746,12.43333333,1859,#N/A,,,,,,,
7086361926,22/04/2016,viernes,12200,9.670000076,9.670000076,2.092147112,4.909999847,0.589999974,4.179999828,0,113,12,159,769,12.81666667,4044,#N/A,,,,,,,
7086361926,03/05/2016,martes,12183,8.739999771,8.739999771,0,3.99000001,0.460000008,4.28000021,0,72,14,250,1104,18.4,2752,#N/A,,,,,,,
7086361926,05/05/2016,jueves,12167,7.539999962,7.539999962,0,0,0,7.539999962,0,0,0,475,479,7.983333333,1926,#N/A,,,,,,,
7086361926,06/05/2016,viernes,12159,8.029999733,8.029999733,0,1.970000029,0.25,5.809999943,0,24,6,289,754,12.56666667,1896,#N/A,,,,,,,
7086361926,22/04/2016,viernes,12139,9.340000153,9.340000153,0,3.299999952,1.110000014,4.920000076,0,77,25,220,945,15.75,3544,#N/A,,,,,,,
7086361926,03/05/2016,martes,12109,8.119999886,8.119999886,0,1.74000001,2.039999962,4.329999924,0,21,36,267,654,10.9,2072,#N/A,,,,,,,
7086361926,15/04/2016,viernes,12087,9.079999924,9.079999924,0,3.920000076,1.600000024,3.559999943,0,115,54,199,695,11.58333333,4005,#N/A,,,,,,,
7086361926,23/04/2016,sábado,12058,8.069999695,8.069999695,0,0,4.21999979,3.849999905,0,0,92,252,724,12.06666667,1638,#N/A,,,,,,,
7086361926,13/04/2016,miércoles,12024,8.5,8.5,0,2.99000001,0.100000001,5.409999847,0,43,5,292,1100,18.33333333,2601,#N/A,,,,,,,
7086361926,09/05/2016,lunes,12022,7.71999979,7.71999979,0,3.450000048,0.529999971,3.74000001,0,46,11,206,835,13.91666667,1819,#N/A,,,,,,,
7086361926,03/05/2016,martes,12015,9.369999886,9.369999886,0,0,0,0,0,0,0,0,1440,24,3212,#N/A,,,,,,,
7086361926,07/05/2016,sábado,11992,7.710000038,7.710000038,0,2.460000038,2.119999886,3.130000114,0,37,46,175,833,13.88333333,1821,#N/A,,,,,,,
7086361926,05/05/2016,jueves,11895,8.350000381,8.350000381,0,2.789999962,0.860000014,4.699999809,0,55,20,253,1112,18.53333333,2609,#N/A,,,,,,,
7086361926,26/04/2016,martes,11886,7.760000229,7.760000229,0,2.369999886,0.930000007,4.460000038,0,40,18,238,750,12.5,2093,#N/A,,,,,,,
7086361926,12/04/2016,martes,11875,8.340000153,8.340000153,0,3.309999943,0.769999981,4.260000229,0,42,14,227,1157,19.28333333,2390,#N/A,,,,,,,
7086361926,21/04/2016,jueves,11835,9.710000038,7.880000114,4.081692219,3.99000001,2.099999905,3.50999999,0.109999999,53,27,214,708,11.8,2179,#N/A,,,,,,,
7086361926,04/05/2016,miércoles,11768,8.289999962,8.289999962,0,2.50999999,0.930000007,4.849999905,0,36,27,272,1105,18.41666667,2649,#N/A,,,,,,,
7086361926,05/05/2016,jueves,11728,8.430000305,8.430000305,0,2.619999886,1.679999948,4.039999962,0.07,38,42,196,916,15.26666667,3429,#N/A,,,,,,,
7086361926,22/04/2016,viernes,11682,7.630000114,7.630000114,0,1.379999995,0.629999995,5.599999905,0,25,16,270,781,13.01666667,2105,#N/A,,,,,,,
7086361926,06/05/2016,viernes,11677,8.279999733,8.279999733,0,3.109999895,2.50999999,2.670000076,0,29,55,168,676,11.26666667,1590,#N/A,,,,,,,
7086361926,18/04/2016,lunes,11663,7.800000191,7.800000191,0,0.25,3.730000019,3.819999933,0,4,95,214,605,10.08333333,1584,#N/A,,,,,,,
7086361926,20/04/2016,miércoles,11658,7.829999924,7.829999924,0,0.200000003,4.349999905,3.279999971,0,2,98,164,845,14.08333333,1554,#N/A,,,,,,,
7086361926,09/05/2016,lunes,11611,7.579999924,7.579999924,0,2.130000114,0.889999986,4.559999943,0,59,22,251,667,11.11666667,2272,#N/A,,,,,,,
7086361926,12/04/2016,martes,11596,7.570000172,7.570000172,0,1.370000005,0.790000021,5.409999847,0,19,13,277,767,12.78333333,2026,#N/A,,,,,,,
7086361926,28/04/2016,jueves,11584,7.800000191,7.800000191,0,2.789999962,1.639999986,3.359999895,0,54,48,161,810,13.5,2862,#N/A,,,,,,,
7007744171,04/05/2016,miércoles,0,0,0,0,0,0,0,0,0,0,0,1440,24,1557,#N/A,,,,,,,
7007744171,07/05/2016,sábado,0,0,0,0,0,0,0,0,0,0,0,111,1.85,120,#N/A,,,,,,,
7007744171,17/04/2016,domingo,0,0,0,0,0,0,0,0,0,0,0,1440,24,1629,#N/A,,,,,,,
7007744171,07/05/2016,sábado,11550,7.730000019,7.730000019,0,0,4.130000114,3.589999914,0,0,86,208,703,11.71666667,1574,#N/A,,,,,,,
7007744171,19/04/2016,martes,11548,8.529999733,8.529999733,0,3.289999962,0.239999995,5,0,31,7,250,1152,19.2,2489,#N/A,,,,,,,
7007744171,23/04/2016,sábado,11495,8.680000305,8.680000305,0,0,0,8.680000305,0,0,0,512,468,7.8,2651,#N/A,,,,,,,
7007744171,06/05/2016,viernes,11459,7.670000076,7.670000076,0,3,0.810000002,3.859999895,0,44,13,247,1136,18.93333333,2553,#N/A,,,,,,,
7007744171,09/05/2016,lunes,11451,7.570000172,7.570000172,0,0.430000007,1.620000005,5.519999981,0,6,30,339,1065,17.75,2223,#N/A,,,,,,,
7007744171,18/04/2016,lunes,11423,8.670000076,8.670000076,0,2.440000057,0.270000011,5.940000057,0,29,5,191,1215,20.25,2761,#N/A,,,,,,,
7007744171,27/04/2016,miércoles,11423,7.579999924,7.579999924,0,1.860000014,0.400000006,5.320000172,0,26,9,295,623,10.38333333,2194,#N/A,,,,,,,
7007744171,01/05/2016,domingo,11419,9.06000042,9.06000042,0,6.03000021,0.560000002,2.470000029,0,71,10,127,669,11.15,3369,#N/A,,,,,,,
7007744171,18/04/2016,lunes,11404,7.539999962,7.539999962,0,0.829999983,2.390000105,4.320000172,0,13,42,238,689,11.48333333,2039,#N/A,,,,,,,
7007744171,28/04/2016,jueves,11393,7.630000114,7.630000114,0,3.710000038,0.75,3.170000076,0,49,13,165,727,12.11666667,1999,#N/A,,,,,,,
7007744171,26/04/2016,martes,11388,7.619999886,7.619999886,0,0.449999988,4.21999979,2.950000048,0,7,95,170,797,13.28333333,1551,#N/A,,,,,,,
7007744171,25/04/2016,lunes,11369,8.010000229,8.010000229,0,3.329999924,0.219999999,4.460000038,0,44,8,217,1171,19.51666667,2470,#N/A,,,,,,,
7007744171,12/04/2016,martes,11317,8.409999847,8.409999847,0,5.269999981,0.150000006,2.970000029,0,59,6,153,745,12.41666667,2772,#N/A,,,,,,,
7007744171,21/04/2016,jueves,11268,8.56000042,8.56000042,0,5.880000114,0.930000007,1.75,0,49,20,172,1199,19.98333333,2218,#N/A,,,,,,,
7007744171,19/04/2016,martes,11256,8.180000305,8.180000305,0,0.360000014,2.529999971,5.300000191,0,5,58,278,1099,18.31666667,3300,#N/A,,,,,,,
7007744171,16/04/2016,sábado,11207,8.890000343,8.890000343,0,5.369999886,1.070000052,2.440000057,0,64,21,142,563,9.383333333,3363,#N/A,,,,,,,
7007744171,23/04/2016,sábado,11200,7.429999828,7.429999828,0,0,0,7.400000095,0.01,102,6,300,1032,17.2,3891,#N/A,,,,,,,
7007744171,27/04/2016,miércoles,11193,8.609999657,8.609999657,0,0.699999988,2.50999999,5.389999866,0,11,48,241,684,11.4,3074,#N/A,,,,,,,
7007744171,29/04/2016,viernes,11181,7.150000095,7.150000095,0,1.059999943,0.5,5.579999924,0,16,12,243,815,13.58333333,1837,#N/A,,,,,,,
7007744171,14/04/2016,jueves,11179,8.239999771,7.480000019,3.285414934,2.950000048,0.340000004,4.960000038,0,34,6,304,1096,18.26666667,2668,#N/A,,,,,,,
7007744171,25/04/2016,lunes,11177,8.479999542,8.479999542,0,5.619999886,0.430000007,2.410000086,0,50,9,133,781,13.01666667,1570,#N/A,,,,,,,
7007744171,16/04/2016,sábado,11140,9.029999733,9.029999733,0,0.239999995,1.25,7.539999962,0,3,24,335,556,9.266666667,3328,#N/A,,,,,,,
7007744171,19/04/2016,martes,11135,8.409999847,8.409999847,0,0,0,8.409999847,0,0,0,480,425,7.083333333,2606,#N/A,,,,,,,
6962181067,27/04/2016,miércoles,11107,8.340000153,8.340000153,0,5.630000114,0.180000007,2.529999971,0,55,6,145,829,13.81666667,2693,#N/A,,,,,,,
6962181067,26/04/2016,martes,11101,8.430000305,8.430000305,0,1.75999999,0.129999995,6.5,0,22,3,258,1157,19.28333333,2860,#N/A,,,,,,,
6962181067,04/05/2016,miércoles,11100,7.150000095,7.150000095,0,2.460000038,0.870000005,3.819999933,0,36,22,203,1179,19.65,1819,#N/A,,,,,,,
6962181067,24/04/2016,domingo,11085,7.420000076,7.420000076,0,0,0,7.420000076,0,0,0,419,1021,17.01666667,2667,#N/A,,,,,,,
6962181067,03/05/2016,martes,11045,8.25,8.25,0,4.519999981,0.150000006,3.569999933,0,97,8,212,580,9.666666667,3795,#N/A,,,,,,,
6962181067,14/04/2016,jueves,11037,8.020000458,8.020000458,0,0.360000014,2.559999943,5.099999905,0,5,58,252,1125,18.75,3226,#N/A,,,,,,,
6962181067,15/04/2016,viernes,11034,8.029999733,8.029999733,0,1.940000057,0.310000002,5.78000021,0,27,9,282,1122,18.7,2525,#N/A,,,,,,,
6962181067,18/04/2016,lunes,11009,9.100000381,9.100000381,0,3.559999943,0.400000006,5.139999866,0,27,8,239,1017,16.95,3274,#N/A,,,,,,,
6962181067,20/04/2016,miércoles,10999,7.269999981,7.269999981,0,0.680000007,1.809999943,4.78000021,0,11,43,269,1011,16.85,2198,#N/A,,,,,,,
6962181067,13/04/2016,miércoles,10993,8.449999809,8.449999809,0,0.059999999,0.629999995,3.880000114,0,1,14,150,1275,21.25,3092,#N/A,,,,,,,
6962181067,04/05/2016,miércoles,10988,8.31000042,8.31000042,0,5.28000021,0.119999997,2.900000095,0,45,12,135,843,14.05,2655,#N/A,,,,,,,
6962181067,25/04/2016,lunes,10946,7.190000057,7.190000057,0,2.930000067,0.569999993,3.690000057,0,51,11,201,732,12.2,2033,#N/A,,,,,,,
6962181067,01/05/2016,domingo,10930,8.319999695,8.319999695,0,3.130000114,0.569999993,4.570000172,0,36,12,166,1226,20.43333333,2786,#N/A,,,,,,,
6962181067,21/04/2016,jueves,10830,8.090000153,8.090000153,0,3.650000095,1.659999967,2.779999971,0,110,74,175,670,11.16666667,4018,#N/A,,,,,,,
6962181067,03/05/2016,martes,10818,8.210000038,8.210000038,0,1.389999986,0.100000001,6.670000076,0.01,19,3,229,1189,19.81666667,2817,#N/A,,,,,,,
6962181067,28/04/2016,jueves,10817,7.28000021,7.28000021,0,1.00999999,0.330000013,5.940000057,0,13,8,359,552,9.2,2367,#N/A,,,,,,,
6962181067,27/04/2016,miércoles,10780,7.230000019,7.230000019,0,0.409999996,1.919999957,4.909999847,0,6,47,300,680,11.33333333,2324,#N/A,,,,,,,
6962181067,20/04/2016,miércoles,10771,7.71999979,7.71999979,0,3.769999981,1.74000001,2.220000029,0,70,113,178,1079,17.98333333,3727,#N/A,,,,,,,
6962181067,29/04/2016,viernes,10762,7.110000134,7.110000134,0,0.819999993,0.479999989,5.809999943,0,12,15,369,645,10.75,2254,#N/A,,,,,,,
6962181067,19/04/2016,martes,10742,7.099999905,7.099999905,0,2.099999905,2.130000114,2.869999886,0,35,41,195,659,10.98333333,2046,#N/A,,,,,,,
6962181067,13/04/2016,miércoles,10735,6.96999979,6.96999979,0,1.570000052,0.689999998,4.710000038,0,21,19,217,776,12.93333333,1797,#N/A,,,,,,,
6962181067,10/05/2016,martes,10733,8.149999619,8.149999619,0,1.350000024,0.460000008,6.28000021,0,18,11,224,1187,19.78333333,2832,#N/A,,,,,,,
6962181067,22/04/2016,viernes,10725,7.090000153,7.090000153,0,1.769999981,1.549999952,3.769999981,0,30,33,240,659,10.98333333,2086,#N/A,,,,,,,
6962181067,12/04/2016,martes,10725,7.489999771,7.489999771,0,1.169999957,0.310000002,6.010000229,0,13,9,306,1112,18.53333333,2124,#N/A,,,,,,,
6962181067,12/04/2016,martes,10694,7.769999981,7.769999981,0,0.140000001,2.299999952,5.329999924,0,2,51,256,1131,18.85,3199,#N/A,,,,,,,
6962181067,14/04/2016,jueves,10690,7.5,7.5,0,2.480000019,0.209999993,4.820000172,0,32,3,257,1148,19.13333333,2312,#N/A,,,,,,,
6962181067,19/04/2016,martes,10688,7.289999962,7.289999962,0,3.529999971,1.230000019,2.50999999,0,67,69,124,671,11.18333333,2944,#N/A,,,,,,,
6962181067,08/05/2016,domingo,10686,8.109999657,8.109999657,0,1.080000043,0.200000003,6.800000191,0,17,4,245,1174,19.56666667,2847,#N/A,,,,,,,
6962181067,09/05/2016,lunes,10685,6.619999886,6.619999886,0,0,0,6.599999905,0,0,0,401,543,9.05,1869,#N/A,,,,,,,
6962181067,08/05/2016,domingo,10677,7.099999905,7.099999905,0,2.309999943,1.529999971,3.25,0,32,27,147,695,11.58333333,2534,#N/A,,,,,,,
6962181067,29/04/2016,viernes,10645,7.75,7.75,0,3.74000001,1.299999952,2.710000038,0,36,32,150,744,12.4,1545,#N/A,,,,,,,
6775888955,23/04/2016,sábado,0,0,0,0,0,0,0,0,0,0,0,1440,24,1841,#N/A,,,,,,,
6775888955,27/04/2016,miércoles,0,0,0,0,0,0,0,0,0,0,0,1440,24,1841,#N/A,,,,,,,
6775888955,29/04/2016,viernes,0,0,0,0,0,0,0,0,0,0,0,1440,24,1841,#N/A,,,,,,,
6775888955,02/05/2016,lunes,0,0,0,0,0,0,0,0,0,0,0,1440,24,1841,#N/A,,,,,,,
6775888955,04/05/2016,miércoles,0,0,0,0,0,0,0,0,0,0,0,1440,24,1841,#N/A,,,,,,,
6775888955,05/05/2016,jueves,0,0,0,0,0,0,0,0,0,0,0,1440,24,1841,#N/A,,,,,,,
6775888955,10/05/2016,martes,10613,8.609999657,8.609999657,0,0.079999998,1.879999995,6.650000095,0,1,37,262,701,11.68333333,3172,#N/A,,,,,,,
6775888955,05/05/2016,jueves,10611,7.010000229,7.010000229,0,1.00999999,0.5,5.510000229,0,14,8,370,1048,17.46666667,2262,#N/A,,,,,,,
6775888955,01/05/2016,domingo,10602,6.809999943,6.809999943,0,2.289999962,1.600000024,2.920000076,0,33,35,246,730,12.16666667,1820,#N/A,,,,,,,
6775888955,20/04/2016,miércoles,10553,8.119999886,8.119999886,0,1.100000024,1.720000029,5.289999962,0,19,42,228,696,11.6,3083,#N/A,,,,,,,
6775888955,20/04/2016,miércoles,10544,6.679999828,6.679999828,0,1.960000038,0.479999989,4.239999771,0,28,12,205,818,13.63333333,1786,#N/A,,,,,,,
6775888955,27/04/2016,miércoles,10538,6.880000114,6.880000114,0,1.139999986,1,4.739999771,0,16,16,206,745,12.41666667,1922,#N/A,,,,,,,
6775888955,01/05/2016,domingo,10538,7.400000095,7.400000095,0,1.940000057,0.959999979,4.5,0,25,28,245,1142,19.03333333,2380,#N/A,,,,,,,
6775888955,18/04/2016,lunes,10536,7.409999847,7.409999847,0,2.150000095,0.620000005,4.619999886,0.01,17,7,202,1214,20.23333333,1604,#N/A,,,,,,,
6775888955,05/05/2016,jueves,10524,6.960000038,6.960000038,0,0.99000001,1.159999967,4.809999943,0,14,22,305,591,9.85,2066,#N/A,,,,,,,
6775888955,22/04/2016,viernes,10520,8.289999962,8.289999962,0,6.260000229,0.150000006,1.879999995,0,60,3,117,1260,21,2655,#N/A,,,,,,,
6775888955,26/04/2016,martes,10499,8.18999958,8.18999958,0,0.07,4.21999979,3.890000105,0,1,91,214,1134,18.9,3093,#N/A,,,,,,,
6775888955,15/04/2016,viernes,10465,6.920000076,6.920000076,0,0.07,1.419999957,5.429999828,0,1,24,284,720,12,2133,#N/A,,,,,,,
6775888955,14/04/2016,jueves,10460,6.739999771,6.739999771,0,2.440000057,0.400000006,3.910000086,0,30,11,181,1218,20.3,1776,#N/A,,,,,,,
6775888955,20/04/2016,miércoles,10449,8.020000458,8.020000458,0,2.029999971,0.479999989,5.519999981,0,26,10,349,587,9.783333333,2536,#N/A,,,,,,,
6775888955,26/04/2016,martes,10433,6.900000095,6.900000095,0,2.579999924,0.419999987,3.900000095,0,36,7,254,680,11.33333333,2012,#N/A,,,,,,,
6775888955,04/05/2016,miércoles,10429,7.019999981,7.019999981,0,0.589999974,0.579999983,5.849999905,0,8,13,313,1106,18.43333333,2282,#N/A,,,,,,,
6775888955,17/04/2016,domingo,10415,6.96999979,6.96999979,0,0.699999988,2.349999905,3.920000076,0,11,58,205,600,10,1529,#N/A,,,,,,,
6775888955,01/05/2016,domingo,10414,7.070000172,7.070000172,0,2.670000076,1.980000019,2.410000086,0,41,40,124,691,11.51666667,1501,#N/A,,,,,,,
6775888955,26/04/2016,martes,10387,7.070000172,7.070000172,0,4.159999847,0.769999981,2.119999886,0,70,33,132,726,12.1,2781,#N/A,,,,,,,
6775888955,02/05/2016,lunes,10379,7.289999962,7.289999962,0,2.609999895,0.340000004,4.329999924,0,36,8,277,1119,18.65,2473,#N/A,,,,,,,
6290855005,23/04/2016,sábado,0,0,0,0,0,0,0,0,33,0,0,1407,23.45,2664,#N/A,,,,,,,
6290855005,26/04/2016,martes,0,0,0,0,0,0,0,0,0,0,0,1440,24,2060,#N/A,,,,,,,
6290855005,29/04/2016,viernes,0,0,0,0,0,0,0,0,0,0,0,1440,24,2060,#N/A,,,,,,,
6290855005,10/05/2016,martes,0,0,0,0,0,0,0,0,0,0,0,1440,24,0,#N/A,,,,,,,
6290855005,12/04/2016,martes,0,0,0,0,0,0,0,0,0,0,0,1440,24,1841,#N/A,,,,,,,
6290855005,19/04/2016,martes,0,0,0,0,0,0,0,0,0,0,0,1440,24,1841,#N/A,,,,,,,
6290855005,21/04/2016,jueves,0,0,0,0,0,0,0,0,0,0,0,1440,24,1841,#N/A,,,,,,,
6290855005,09/05/2016,lunes,10378,6.960000038,6.960000038,0,0.140000001,0.560000002,6.25,0,2,14,374,490,8.166666667,2345,#N/A,,,,,,,
6290855005,13/04/2016,miércoles,10352,7.010000229,7.010000229,0,1.659999967,1.940000057,3.410000086,0,19,32,195,676,11.26666667,2038,#N/A,,,,,,,
6290855005,27/04/2016,miércoles,10320,6.820000172,6.820000172,0,0.550000012,2.019999981,4.25,0,7,38,279,697,11.61666667,2034,#N/A,,,,,,,
6290855005,30/04/2016,sábado,10319,6.820000172,6.820000172,0,0.469999999,1.889999986,4.460000038,0,7,29,293,1111,18.51666667,2105,#N/A,,,,,,,
6290855005,10/05/2016,martes,10299,7.920000076,7.920000076,0,0.810000002,0.649999976,6.460000038,0,13,14,267,648,10.8,3061,#N/A,,,,,,,
6290855005,03/05/2016,martes,10288,6.760000229,6.760000229,0,2.74000001,0.850000024,3.160000086,0,57,36,152,761,12.68333333,2754,#N/A,,,,,,,
6290855005,01/05/2016,domingo,10255,7.889999866,7.889999866,0,1.00999999,0.680000007,6.199999809,0,12,15,241,579,9.65,2926,#N/A,,,,,,,
6290855005,04/05/2016,miércoles,10252,7.349999905,7.349999905,0,0.670000017,1.039999962,5.579999924,0,13,46,346,531,8.85,3879,#N/A,,,,,,,
6290855005,29/04/2016,viernes,10245,7.190000057,7.190000057,0,0.479999989,1.210000038,5.5,0,21,40,281,1098,18.3,2611,#N/A,,,,,,,
6290855005,24/04/2016,domingo,10243,7.880000114,7.880000114,0,1.080000043,0.50999999,6.300000191,0,14,8,239,584,9.733333333,2885,#N/A,,,,,,,
6290855005,27/04/2016,miércoles,10232,8.180000305,8.180000305,0,6.239999771,0.230000004,1.700000048,0,45,5,104,1286,21.43333333,2008,#N/A,,,,,,,
6290855005,06/05/2016,viernes,10227,7.179999828,7.179999828,0,1.870000005,0.670000017,4.639999866,0,24,17,295,1104,18.4,2498,#N/A,,,,,,,
6290855005,09/05/2016,lunes,10218,7.860000134,7.860000134,0,0.340000004,0.730000019,6.789999962,0,6,19,258,1020,17,3013,#N/A,,,,,,,
6290855005,14/04/2016,jueves,10210,6.880000114,6.880000114,0,0.109999999,0.330000013,6.440000057,0,1,9,339,589,9.816666667,2302,#N/A,,,,,,,
6290855005,17/04/2016,domingo,10204,7.909999847,7.909999847,0,5.429999828,0.150000006,2.329999924,0,41,5,157,1237,20.61666667,2112,#N/A,,,,,,,
6290855005,11/05/2016,miércoles,10201,7.840000153,7.840000153,0,0.529999971,0.790000021,6.53000021,0,8,18,256,858,14.3,2954,#N/A,,,,,,,
6290855005,12/04/2016,martes,10199,6.739999771,6.739999771,0,3.400000095,0.829999983,2.50999999,0,50,14,189,796,13.26666667,1994,#N/A,,,,,,,
6290855005,19/04/2016,martes,10181,7.829999924,7.829999924,0,1.370000005,0.689999998,5.769999981,0,20,16,249,704,11.73333333,3015,#N/A,,,,,,,
6290855005,27/04/2016,miércoles,10159,7.130000114,7.130000114,0,1.039999962,0.970000029,5.119999886,0,19,20,282,1119,18.65,2463,#N/A,,,,,,,
6290855005,04/05/2016,miércoles,10147,6.710000038,6.710000038,0,0.469999999,1.679999948,4.550000191,0,15,36,284,683,11.38333333,2086,#N/A,,,,,,,
6290855005,17/04/2016,domingo,10145,6.710000038,6.710000038,0,0.330000013,0.680000007,5.690000057,0,5,13,295,634,10.56666667,2027,#N/A,,,,,,,
6290855005,30/04/2016,sábado,10144,8.229999542,8.229999542,0,0.319999993,2.029999971,5.880000114,0,4,36,263,728,12.13333333,3115,#N/A,,,,,,,
6117666160,25/04/2016,lunes,0,0,0,0,0,0,0,0,0,0,0,1440,24,1497,#N/A,,,,,,,
6117666160,03/05/2016,martes,0,0,0,0,0,0,0,0,0,0,0,1440,24,1496,#N/A,,,,,,,
6117666160,21/04/2016,jueves,0,0,0,0,0,0,0,0,0,0,0,1440,24,2060,#N/A,,,,,,,
6117666160,28/04/2016,jueves,10140,7.119999886,7.119999886,0,0.409999996,1.330000043,5.389999866,0,6,20,291,1123,18.71666667,2296,#N/A,,,,,,,
6117666160,14/04/2016,jueves,10129,6.699999809,6.699999809,0,0.02,2.74000001,3.940000057,0,1,48,206,705,11.75,2010,#N/A,,,,,,,
6117666160,12/04/2016,martes,10122,7.78000021,7.78000021,0,0,0,0,0,0,0,0,1440,24,2955,#N/A,,,,,,,
6117666160,26/04/2016,martes,10119,7.190000057,7.190000057,0,1.429999948,0.660000026,5.110000134,0,55,24,275,1086,18.1,2793,#N/A,,,,,,,
6117666160,12/04/2016,martes,10113,6.829999924,6.829999924,0,2,0.620000005,4.199999809,0,28,13,320,964,16.06666667,2344,#N/A,,,,,,,
6117666160,16/04/2016,sábado,10100,7.090000153,7.090000153,0,3.150000095,0.550000012,3.390000105,0,41,11,151,1237,20.61666667,2177,#N/A,,,,,,,
6117666160,02/05/2016,lunes,10096,8.399999619,8.399999619,0,3.769999981,0.079999998,4.550000191,0,33,4,204,935,15.58333333,3147,#N/A,,,,,,,
6117666160,25/04/2016,lunes,10091,6.820000172,6.820000172,0,3.75,0.699999988,2.369999886,0,69,39,129,706,11.76666667,2752,#N/A,,,,,,,
6117666160,30/04/2016,sábado,10085,7.869999886,7.869999886,0,0.150000006,1.279999971,6.429999828,0,2,28,317,1093,18.21666667,3164,#N/A,,,,,,,
6117666160,30/04/2016,sábado,10081,6.659999847,6.659999847,0,2.24000001,0.75999999,3.670000076,0,32,16,237,731,12.18333333,2002,#N/A,,,,,,,
6117666160,21/04/2016,jueves,10080,6.75,6.75,0,1.850000024,1.529999971,3.380000114,0,23,26,208,761,12.68333333,2048,#N/A,,,,,,,
6117666160,28/04/2016,jueves,10074,7.75,7.75,0,1.289999962,0.430000007,6.03000021,0,19,9,234,878,14.63333333,2969,#N/A,,,,,,,
6117666160,08/05/2016,domingo,10060,6.579999924,6.579999924,0,3.529999971,0.319999993,2.730000019,0,44,8,203,574,9.566666667,1740,#N/A,,,,,,,
6117666160,21/04/2016,jueves,10055,7.730000019,7.730000019,0,0.370000005,0.389999986,6.980000019,0,7,12,272,853,14.21666667,3069,#N/A,,,,,,,
6117666160,02/05/2016,lunes,10052,6.809999943,6.809999943,0,3.480000019,0.660000026,2.660000086,0,66,26,139,737,12.28333333,2754,#N/A,,,,,,,
6117666160,24/04/2016,domingo,10039,6.409999847,6.409999847,0,2.920000076,0.209999993,3.279999971,0,39,5,238,709,11.81666667,1788,#N/A,,,,,,,
6117666160,13/04/2016,miércoles,10035,6.710000038,6.710000038,0,2.029999971,2.130000114,2.549999952,0,31,46,153,754,12.56666667,1495,#N/A,,,,,,,
6117666160,29/04/2016,viernes,9930,8.050000191,8.050000191,0,1.059999943,0.920000017,6.070000172,0,12,19,267,692,11.53333333,3165,#N/A,,,,,,,
6117666160,26/04/2016,martes,9919,7.210000038,7.210000038,0,0.800000012,1.720000029,4.690000057,0,11,41,223,1165,19.41666667,3123,#N/A,,,,,,,
6117666160,26/04/2016,martes,9899,6.639999866,6.639999866,0,0.569999993,0.920000017,5.150000095,0,8,21,288,649,10.81666667,2236,#N/A,,,,,,,
6117666160,18/04/2016,lunes,9893,7.389999866,7.389999866,0,4.860000134,0.720000029,1.820000052,0,114,32,130,623,10.38333333,3625,#N/A,,,,,,,
6117666160,09/05/2016,lunes,9877,7.699999809,7.699999809,0,5.760000229,0.170000002,1.730000019,0,66,4,110,1260,21,2947,#N/A,,,,,,,
6117666160,28/04/2016,jueves,9841,7.429999828,7.429999828,0,3.25,1.169999957,3.00999999,0,99,51,141,692,11.53333333,3580,#N/A,,,,,,,
6117666160,01/05/2016,domingo,9837,7.440000057,7.440000057,0,0.660000026,2.75,4,0.02,8,95,282,1055,17.58333333,3327,#N/A,,,,,,,
6117666160,18/04/2016,lunes,9827,6.710000038,6.710000038,0,3.170000076,1.220000029,2.309999943,0,61,51,114,1136,18.93333333,2743,#N/A,,,,,,,
5577150313,07/05/2016,sábado,0,0,0,0,0,0,0,0,0,0,0,1440,24,1819,#N/A,,,,,,,
